ExpectedPnL,AchievedPnL,TotalTrades,TPSL_Level,FinalOutcome,FinalQuality,new_or_old,num_bars,timeframe,model_type
73577,46773.29999999996,957,20,VeryGood,0.6357054505678325,NEW,75,60,R
78613,43856.899999999994,651,60,VeryGood,0.5578835554451762,PREV,75,60,R
