ExpectedPnL,AchievedPnL,TotalTrades,TPSL_Level,FinalOutcome,FinalQuality,new_or_old,num_bars,timeframe,model_type
67158,56519.69999999995,1263,30,VeryGood,0.8415929586324884,NEW,75,15,R
62777,43555.79999999999,1000,40,VeryGood,0.69381779840735,PREV,75,15,R
