ExpectedPnL,AchievedPnL,FinalOutcome,FinalQuality,new_or_old,num_bars,timeframe,model_type
200998.89999999994,136205.90000000002,VeryGood,0.6776450017001863,NEW,75,15,C
200998.89999999994,104238.89999999998,VeryGood,0.5186043304124529,PREV,75,15,C
