ExpectedPnL,AchievedPnL,FinalOutcome,FinalQuality,new_or_old,num_bars,timeframe,model_type
202417.1,129249.7,VeryGood,0.6385315269122364,NEW,75,15,C
202417.1,99473.49999999997,VeryGood,0.4914283425207511,PREV,75,15,C
