ExpectedPnL,AchievedPnL,FinalOutcome,FinalQuality,new_or_old,num_bars,timeframe,model_type
13511,7619.600000000008,VeryGood,0.5639552915109525,NEW,75,1,R
10018,8447.099999999995,VeryGood,0.84319224552613,PREV,75,1,R
