ExpectedPnL,AchievedPnL,FinalOutcome,FinalQuality,new_or_old,num_bars,timeframe,model_type
47748.89999999999,17526.699999999924,VeryGood,0.36705976395883366,NEW,75,1,C
47748.89999999999,14563.699999999944,VeryGood,0.3050059785565605,PREV,75,1,C
