ExpectedPnL,AchievedPnL,FinalOutcome,FinalQuality,new_or_old,num_bars,timeframe,model_type
201162.20000000013,121984.99999999999,VeryGood,0.6064012023101745,NEW,75,15,C
201162.20000000013,92781.79999999996,VeryGood,0.46122879921713433,PREV,75,15,C
