ExpectedPnL,AchievedPnL,FinalOutcome,FinalQuality,new_or_old,num_bars,timeframe,model_type
134410.69999999998,86584.09999999989,VeryGood,0.6441756492271994,NEW,75,15,C
134410.69999999998,67204.29999999983,VeryGood,0.4999921877499382,PREV,75,15,C
