ExpectedPnL,AchievedPnL,FinalOutcome,FinalQuality,new_or_old,num_bars,timeframe,model_type
136484,111824.19999999997,VeryGood,0.819320945444652,NEW,75,15,R
140902,99631.49999999997,VeryGood,0.7070978405508097,PREV,75,15,R
