ExpectedPnL,AchievedPnL,FinalOutcome,FinalQuality,new_or_old,num_bars,timeframe,model_type
547686.4000000001,306424.60000000003,VeryGood,0.5594891528145506,NEW,100,60,C
547686.4000000001,286423.60000000003,VeryGood,0.5229700791323337,PREV,100,60,C
