ExpectedPnL,AchievedPnL,FinalOutcome,FinalQuality,new_or_old,num_bars,timeframe,model_type
100455.90000000001,56943.09999999996,VeryGood,0.566846745122141,NEW,75,60,C
100455.90000000001,51342.69999999999,VeryGood,0.5110969086822207,PREV,75,60,C
