ExpectedPnL,AchievedPnL,TotalTrades,TPSL_Level,FinalOutcome,FinalQuality,new_or_old,num_bars,timeframe,model_type
18680,13597.200000000003,980,10,VeryGood,0.7279014950326473,NEW,75,1,R
20767,13018.400000000054,1101,10,VeryGood,0.626879180301061,PREV,75,1,R
