ExpectedPnL,AchievedPnL,FinalOutcome,FinalQuality,new_or_old,num_bars,timeframe,model_type
51597,30568.00000000002,VeryGood,0.592437543670296,NEW,75,15,R
45532,31925.70000000002,VeryGood,0.7011706037486375,PREV,75,15,R
