ExpectedPnL,AchievedPnL,FinalOutcome,FinalQuality,new_or_old,num_bars,timeframe,model_type
565811.2,105921.59999999992,VeryGood,0.18720308113603906,NEW,100,60,C
565811.2,126971.99999999994,VeryGood,0.22440701063810553,PREV,100,60,C
