ExpectedPnL,AchievedPnL,TotalTrades,TPSL_Level,FinalOutcome,FinalQuality,new_or_old,num_bars,timeframe,model_type
17553,11630.199999999997,880,10,VeryGood,0.6625761940262278,NEW,75,1,R
19604,12052.499999999962,992,10,VeryGood,0.6147979972719936,PREV,75,1,R
