ExpectedPnL,AchievedPnL,FinalOutcome,FinalQuality,new_or_old,num_bars,timeframe,model_type
136632.19999999998,89107.39999999995,VeryGood,0.6521698394286484,NEW,75,15,C
136632.19999999998,65404.39999999992,VeryGood,0.47868950329520404,PREV,75,15,C
