ExpectedPnL,AchievedPnL,TotalTrades,TPSL_Level,FinalOutcome,FinalQuality,new_or_old,num_bars,timeframe,model_type
79116,65249.89999999999,1768,20,VeryGood,0.8247370938561893,NEW,75,15,R
60700,41681.29999999997,940,40,VeryGood,0.6866770993629696,PREV,75,15,R
