ExpectedPnL,AchievedPnL,FinalOutcome,FinalQuality,new_or_old,num_bars,timeframe,model_type
141340.19999999998,89748.00000000006,VeryGood,0.6349785831384291,NEW,75,15,C
141340.19999999998,70634.59999999999,VeryGood,0.49974883260406533,PREV,75,15,C
