ExpectedPnL,AchievedPnL,FinalOutcome,FinalQuality,new_or_old,num_bars,timeframe,model_type
14518.599999999988,7628.999999999999,VeryGood,0.5254638840834253,NEW,75,1,C
14518.599999999988,8144.4000000000005,VeryGood,0.5609631744041224,PREV,75,1,C
