ExpectedPnL,AchievedPnL,FinalOutcome,FinalQuality,new_or_old,num_bars,timeframe,model_type
99642.19999999994,43403.80000000001,VeryGood,0.43559656407064856,NEW,75,60,C
99642.19999999994,49225.800000000025,VeryGood,0.49402562318573345,PREV,75,60,C
