ExpectedPnL,AchievedPnL,FinalOutcome,FinalQuality,new_or_old,num_bars,timeframe,model_type
122717,20142.299999999992,VeryGood,0.16413618311714248,NEW,100,60,R
77272,26862.39999999997,VeryGood,0.347634330226169,PREV,100,60,R
