ExpectedPnL,AchievedPnL,FinalOutcome,FinalQuality,new_or_old,num_bars,timeframe,model_type
49534.69999999988,14454.500000000071,VeryGood,0.2918055417882727,NEW,75,1,C
49534.69999999988,15873.300000000154,VeryGood,0.32044808927792806,PREV,75,1,C
