ExpectedPnL,AchievedPnL,FinalOutcome,FinalQuality,new_or_old,num_bars,timeframe,model_type
204521.3,125347.8999999999,VeryGood,0.6128843300854799,NEW,75,15,C
204521.3,97770.69999999988,VeryGood,0.478046540639998,PREV,75,15,C
