ExpectedPnL,AchievedPnL,TotalTrades,TPSL_Level,FinalOutcome,FinalQuality,new_or_old,num_bars,timeframe,model_type
73619,49899.5,847,30,VeryGood,0.6778073585924729,NEW,75,60,R
93855,49784.30000000002,985,30,VeryGood,0.5304384417128142,PREV,75,60,R
