ExpectedPnL,AchievedPnL,FinalOutcome,FinalQuality,new_or_old,num_bars,timeframe,model_type
47118.200000000026,23147.200000000015,VeryGood,0.4912581539802919,NEW,75,1,C
47118.200000000026,23306.59999999991,VeryGood,0.49464113549617317,PREV,75,1,C
