ExpectedPnL,AchievedPnL,TotalTrades,TPSL_Level,FinalOutcome,FinalQuality,new_or_old,num_bars,timeframe,model_type
70755,67621.70000000006,1662,20,VeryGood,0.955716202451112,NEW,75,15,R
80868,58409.00000000002,1478,30,VeryGood,0.7222758065955933,PREV,75,15,R
