ExpectedPnL,AchievedPnL,FinalOutcome,FinalQuality,new_or_old,num_bars,timeframe,model_type
46957.500000000044,15309.500000000075,VeryGood,0.3260288551860124,NEW,75,1,C
46957.500000000044,13346.499999999987,VeryGood,0.28422509655704553,PREV,75,1,C
