ExpectedPnL,AchievedPnL,FinalOutcome,FinalQuality,new_or_old,num_bars,timeframe,model_type
91682,43330.79999999995,VeryGood,0.4726205793147825,NEW,100,60,R
80328,35826.099999999984,VeryGood,0.4459976590404369,PREV,100,60,R
