ExpectedPnL,AchievedPnL,FinalOutcome,FinalQuality,new_or_old,num_bars,timeframe,model_type
143397.59999999995,95648.80000000002,VeryGood,0.667018136519009,NEW,75,15,C
143397.59999999995,70630.20000000003,VeryGood,0.49254799209153605,PREV,75,15,C
