ExpectedPnL,AchievedPnL,TotalTrades,TPSL_Level,FinalOutcome,FinalQuality,new_or_old,num_bars,timeframe,model_type
82759,64346.80000000004,1811,20,VeryGood,0.7775202687592649,NEW,75,15,R
58007,40808.20000000001,910,40,VeryGood,0.7035047482140007,PREV,75,15,R
