ExpectedPnL,AchievedPnL,TotalTrades,TPSL_Level,FinalOutcome,FinalQuality,new_or_old,num_bars,timeframe,model_type
77603,65663.19999999995,1739,20,VeryGood,0.846142544945243,NEW,75,15,R
70041,44991.699999999975,1057,40,VeryGood,0.6423623297177902,PREV,75,15,R
