ExpectedPnL,AchievedPnL,FinalOutcome,FinalQuality,new_or_old,num_bars,timeframe,model_type
144355.69999999995,90045.50000000001,VeryGood,0.6237751605071536,NEW,75,15,C
144355.69999999995,80140.09999999996,VeryGood,0.5551571565548452,PREV,75,15,C
