ExpectedPnL,AchievedPnL,FinalOutcome,FinalQuality,new_or_old,num_bars,timeframe,model_type
285798.60000000003,128574.00000000001,VeryGood,0.44987624136371684,NEW,100,60,C
285798.60000000003,126059.20000000004,VeryGood,0.4410770380117059,PREV,100,60,C
