ExpectedPnL,AchievedPnL,TotalTrades,TPSL_Level,FinalOutcome,FinalQuality,new_or_old,num_bars,timeframe,model_type
77185,55853.09999999997,1686,20,VeryGood,0.7236263513329965,NEW,75,15,R
60855,37322.699999999975,939,40,VeryGood,0.6133053970695824,PREV,75,15,R
