ExpectedPnL,AchievedPnL,FinalOutcome,FinalQuality,new_or_old,num_bars,timeframe,model_type
138912.2999999999,94146.69999999994,VeryGood,0.6777419993206203,NEW,75,15,C
138912.2999999999,70123.49999999997,VeryGood,0.5048041098557838,PREV,75,15,C
