ExpectedPnL,AchievedPnL,FinalOutcome,FinalQuality,new_or_old,num_bars,timeframe,model_type
98646.99999999994,43744,VeryGood,0.44343973922831964,NEW,75,60,C
98646.99999999994,50544.40000000002,VeryGood,0.5123764528952974,PREV,75,60,C
