ExpectedPnL,AchievedPnL,FinalOutcome,FinalQuality,new_or_old,num_bars,timeframe,model_type
43596,28267.800000000007,VeryGood,0.6484035217717142,NEW,75,15,R
44255,29767.100000000002,VeryGood,0.6726268203081532,PREV,75,15,R
