ExpectedPnL,AchievedPnL,FinalOutcome,FinalQuality,new_or_old,num_bars,timeframe,model_type
137950.69999999995,92810.50000000007,VeryGood,0.6727802028748102,NEW,75,15,C
137950.69999999995,70097.70000000006,VeryGood,0.5081358771589161,PREV,75,15,C
