ExpectedPnL,AchievedPnL,FinalOutcome,FinalQuality,new_or_old,num_bars,timeframe,model_type
95247.20000000003,47970.600000000035,VeryGood,0.5036431511859215,NEW,75,60,C
95247.20000000003,47296.400000000016,VeryGood,0.49656472789062067,PREV,75,60,C
