ExpectedPnL,AchievedPnL,TotalTrades,TPSL_Level,FinalOutcome,FinalQuality,new_or_old,num_bars,timeframe,model_type
15479,5544.900000000019,754,10,VeryGood,0.3582208129839097,NEW,75,1,R
19506,7176.300000000013,1000,10,VeryGood,0.3679021820573051,PREV,75,1,R
