ExpectedPnL,AchievedPnL,FinalOutcome,FinalQuality,new_or_old,num_bars,timeframe,model_type
46340.70000000004,17462.10000000001,VeryGood,0.37681994364172317,NEW,75,1,C
46340.70000000004,17778.10000000012,VeryGood,0.3836390033304677,PREV,75,1,C
