ExpectedPnL,AchievedPnL,TotalTrades,TPSL_Level,FinalOutcome,FinalQuality,new_or_old,num_bars,timeframe,model_type
63578,33257.000000000015,386,100,VeryGood,0.5230897472032943,NEW,75,60,R
77477,39527.3,666,60,VeryGood,0.5101810853412224,PREV,75,60,R
