ExpectedPnL,AchievedPnL,FinalOutcome,FinalQuality,new_or_old,num_bars,timeframe,model_type
14272.499999999995,6555.700000000018,VeryGood,0.45932387136574765,NEW,75,1,C
14272.499999999995,8151.700000000008,VeryGood,0.5711473072611862,PREV,75,1,C
