ExpectedPnL,AchievedPnL,FinalOutcome,FinalQuality,new_or_old,num_bars,timeframe,model_type
94197.5,45161.699999999975,VeryGood,0.47943629026307855,NEW,75,60,C
94197.5,47369.700000000004,VeryGood,0.5028764027677206,PREV,75,60,C
