ExpectedPnL,AchievedPnL,FinalOutcome,FinalQuality,new_or_old,num_bars,timeframe,model_type
569090.6000000001,197096.19999999992,VeryGood,0.3463353637634612,NEW,100,60,C
569090.6000000001,200866.00000000003,VeryGood,0.3529596165614123,PREV,100,60,C
