ExpectedPnL,AchievedPnL,FinalOutcome,FinalQuality,new_or_old,num_bars,timeframe,model_type
61568.699999999975,18588.70000000005,VeryGood,0.3019180195425315,NEW,75,1,C
61568.699999999975,18071.699999999957,VeryGood,0.2935208956929069,PREV,75,1,C
