ExpectedPnL,AchievedPnL,TotalTrades,TPSL_Level,FinalOutcome,FinalQuality,new_or_old,num_bars,timeframe,model_type
105416,71110.70000000001,2261,20,VeryGood,0.6745721705674925,NEW,75,15,R
117468,70440.59999999996,2520,20,VeryGood,0.5996577786293644,PREV,75,15,R
