ExpectedPnL,AchievedPnL,TotalTrades,TPSL_Level,FinalOutcome,FinalQuality,new_or_old,num_bars,timeframe,model_type
13521,7270.80000000009,659,10,VeryGood,0.5377412873475307,NEW,75,1,R
21907,10739.400000000047,1100,10,VeryGood,0.4902268658865824,PREV,75,1,R
