ExpectedPnL,AchievedPnL,FinalOutcome,FinalQuality,new_or_old,num_bars,timeframe,model_type
52198.89999999992,19171.700000000004,VeryGood,0.3672816853089216,NEW,75,1,C
52198.89999999992,18477.899999999958,VeryGood,0.35399021750651766,PREV,75,1,C
