ExpectedPnL,AchievedPnL,TotalTrades,TPSL_Level,FinalOutcome,FinalQuality,new_or_old,num_bars,timeframe,model_type
73482,65304.60000000004,1681,20,VeryGood,0.8887156026119114,NEW,75,15,R
66321,46040.90000000007,1003,40,VeryGood,0.6942129933290928,PREV,75,15,R
