ExpectedPnL,AchievedPnL,TotalTrades,TPSL_Level,FinalOutcome,FinalQuality,new_or_old,num_bars,timeframe,model_type
84009,65555.69999999995,1806,20,VeryGood,0.780341391064836,NEW,75,15,R
64386,45562.99999999998,1014,40,VeryGood,0.7076538366917435,PREV,75,15,R
